biome,species_constant,species_name,national_dex,types
City,SPECIES_HOOTHOOT,Hoothoot,NATIONAL_DEX_HOOTHOOT,NORMAL/FLYING
City,SPECIES_HOPPIP,Hoppip,NATIONAL_DEX_HOPPIP,GRASS/FLYING
City,SPECIES_HORSEA,Horsea,NATIONAL_DEX_HORSEA,WATER
City,SPECIES_HOUNDOOM,Houndoom,NATIONAL_DEX_HOUNDOOM,DARK/FIRE
City,SPECIES_HOUNDOUR,Houndour,NATIONAL_DEX_HOUNDOUR,DARK/FIRE
City,SPECIES_HOUNDSTONE,Houndstone,NATIONAL_DEX_HOUNDSTONE,GHOST
City,SPECIES_HUNTAIL,Huntail,NATIONAL_DEX_HUNTAIL,WATER
City,SPECIES_HYDREIGON,Hydreigon,NATIONAL_DEX_HYDREIGON,DARK/DRAGON
City,SPECIES_HYPNO,Hypno,NATIONAL_DEX_HYPNO,PSYCHIC
City,SPECIES_IGGLYBUFF,Igglybuff,NATIONAL_DEX_IGGLYBUFF,NORMAL/FAIRY
City,SPECIES_ILLUMISE,Illumise,NATIONAL_DEX_ILLUMISE,BUG
City,SPECIES_IMPIDIMP,Impidimp,NATIONAL_DEX_IMPIDIMP,DARK/FAIRY
City,SPECIES_INCINEROAR,Incineroar,NATIONAL_DEX_INCINEROAR,FIRE/DARK
City,SPECIES_INDEEDEE_M,Indeedee,NATIONAL_DEX_INDEEDEE,PSYCHIC/NORMAL
City,SPECIES_INFERNAPE,Infernape,NATIONAL_DEX_INFERNAPE,FIRE/FIGHTING
City,SPECIES_INKAY,Inkay,NATIONAL_DEX_INKAY,DARK/PSYCHIC
City,SPECIES_INTELEON,Inteleon,NATIONAL_DEX_INTELEON,WATER
City,SPECIES_IVYSAUR,Ivysaur,NATIONAL_DEX_IVYSAUR,GRASS/POISON
City,SPECIES_JELLICENT,Jellicent,NATIONAL_DEX_JELLICENT,WATER/GHOST
City,SPECIES_JIGGLYPUFF,Jigglypuff,NATIONAL_DEX_JIGGLYPUFF,NORMAL/FAIRY
City,SPECIES_JOLTEON,Jolteon,NATIONAL_DEX_JOLTEON,ELECTRIC
City,SPECIES_JOLTIK,Joltik,NATIONAL_DEX_JOLTIK,BUG/ELECTRIC
City,SPECIES_JUMPLUFF,Jumpluff,NATIONAL_DEX_JUMPLUFF,GRASS/FLYING
City,SPECIES_JYNX,Jynx,NATIONAL_DEX_JYNX,ICE/PSYCHIC
City,SPECIES_KABUTO,Kabuto,NATIONAL_DEX_KABUTO,ROCK/WATER
City,SPECIES_KABUTOPS,Kabutops,NATIONAL_DEX_KABUTOPS,ROCK/WATER
City,SPECIES_KADABRA,Kadabra,NATIONAL_DEX_KADABRA,PSYCHIC
City,SPECIES_KAKUNA,Kakuna,NATIONAL_DEX_KAKUNA,BUG/POISON
City,SPECIES_KANGASKHAN,Kangaskhan,NATIONAL_DEX_KANGASKHAN,NORMAL
City,SPECIES_KARRABLAST,Karrablast,NATIONAL_DEX_KARRABLAST,BUG
City,SPECIES_KECLEON,Kecleon,NATIONAL_DEX_KECLEON,NORMAL
City,SPECIES_KILOWATTREL,Kilowattrel,NATIONAL_DEX_KILOWATTREL,ELECTRIC/FLYING
City,SPECIES_KINGAMBIT,Kingambit,NATIONAL_DEX_KINGAMBIT,DARK/STEEL
City,SPECIES_KINGDRA,Kingdra,NATIONAL_DEX_KINGDRA,WATER/DRAGON
City,SPECIES_KINGLER,Kingler,NATIONAL_DEX_KINGLER,WATER
City,SPECIES_KIRLIA,Kirlia,NATIONAL_DEX_KIRLIA,PSYCHIC
City,SPECIES_KLANG,Klang,NATIONAL_DEX_KLANG,STEEL
City,SPECIES_KLEAVOR,Kleavor,NATIONAL_DEX_KLEAVOR,BUG/ROCK
City,SPECIES_KLEFKI,Klefki,NATIONAL_DEX_KLEFKI,STEEL/FAIRY
City,SPECIES_KLINK,Klink,NATIONAL_DEX_KLINK,STEEL
City,SPECIES_KLINKLANG,Klinklang,NATIONAL_DEX_KLINKLANG,STEEL
City,SPECIES_KOFFING,Koffing,NATIONAL_DEX_KOFFING,POISON
City,SPECIES_KOMALA,Komala,NATIONAL_DEX_KOMALA,NORMAL
City,SPECIES_KOMMO_O,Kommo-o,NATIONAL_DEX_KOMMO_O,DRAGON/FIGHTING
City,SPECIES_KRABBY,Krabby,NATIONAL_DEX_KRABBY,WATER
City,SPECIES_KRICKETOT,Kricketot,NATIONAL_DEX_KRICKETOT,BUG
City,SPECIES_KRICKETUNE,Kricketune,NATIONAL_DEX_KRICKETUNE,BUG
City,SPECIES_KROKOROK,Krokorok,NATIONAL_DEX_KROKOROK,GROUND/DARK
City,SPECIES_KROOKODILE,Krookodile,NATIONAL_DEX_KROOKODILE,GROUND/DARK
City,SPECIES_LAIRON,Lairon,NATIONAL_DEX_LAIRON,STEEL/ROCK
City,SPECIES_LAMPENT,Lampent,NATIONAL_DEX_LAMPENT,GHOST/FIRE
City,SPECIES_LANDORUS_INCARNATE,Landorus,NATIONAL_DEX_LANDORUS,GROUND/FLYING
City,SPECIES_LANTURN,Lanturn,NATIONAL_DEX_LANTURN,WATER/ELECTRIC
City,SPECIES_LAPRAS,Lapras,NATIONAL_DEX_LAPRAS,WATER/ICE
City,SPECIES_LARVESTA,Larvesta,NATIONAL_DEX_LARVESTA,BUG/FIRE
City,SPECIES_LEAVANNY,Leavanny,NATIONAL_DEX_LEAVANNY,BUG/GRASS
City,SPECIES_LECHONK,Lechonk,NATIONAL_DEX_LECHONK,NORMAL
City,SPECIES_LEDIAN,Ledian,NATIONAL_DEX_LEDIAN,BUG/FLYING
City,SPECIES_LEDYBA,Ledyba,NATIONAL_DEX_LEDYBA,BUG/FLYING
City,SPECIES_LICKILICKY,Lickilicky,NATIONAL_DEX_LICKILICKY,NORMAL
City,SPECIES_LICKITUNG,Lickitung,NATIONAL_DEX_LICKITUNG,NORMAL
City,SPECIES_LIEPARD,Liepard,NATIONAL_DEX_LIEPARD,DARK
City,SPECIES_LILLIPUP,Lillipup,NATIONAL_DEX_LILLIPUP,NORMAL
City,SPECIES_LINOONE,Linoone,NATIONAL_DEX_LINOONE,NORMAL
City,SPECIES_LITLEO,Litleo,NATIONAL_DEX_LITLEO,FIRE/NORMAL
City,SPECIES_LITWICK,Litwick,NATIONAL_DEX_LITWICK,GHOST/FIRE
City,SPECIES_LOKIX,Lokix,NATIONAL_DEX_LOKIX,BUG/DARK
City,SPECIES_LOMBRE,Lombre,NATIONAL_DEX_LOMBRE,WATER/GRASS
City,SPECIES_LOPUNNY,Lopunny,NATIONAL_DEX_LOPUNNY,NORMAL
City,SPECIES_LOTAD,Lotad,NATIONAL_DEX_LOTAD,WATER/GRASS
City,SPECIES_LOUDRED,Loudred,NATIONAL_DEX_LOUDRED,NORMAL
City,SPECIES_LUCARIO,Lucario,NATIONAL_DEX_LUCARIO,FIGHTING/STEEL
City,SPECIES_LUDICOLO,Ludicolo,NATIONAL_DEX_LUDICOLO,WATER/GRASS
City,SPECIES_LUMINEON,Lumineon,NATIONAL_DEX_LUMINEON,WATER
City,SPECIES_LUNATONE,Lunatone,NATIONAL_DEX_LUNATONE,ROCK/PSYCHIC
City,SPECIES_LUVDISC,Luvdisc,NATIONAL_DEX_LUVDISC,WATER
City,SPECIES_LUXIO,Luxio,NATIONAL_DEX_LUXIO,ELECTRIC
City,SPECIES_LUXRAY,Luxray,NATIONAL_DEX_LUXRAY,ELECTRIC
City,SPECIES_MABOSSTIFF,Mabosstiff,NATIONAL_DEX_MABOSSTIFF,DARK
City,SPECIES_MACHAMP,Machamp,NATIONAL_DEX_MACHAMP,FIGHTING
City,SPECIES_MACHOKE,Machoke,NATIONAL_DEX_MACHOKE,FIGHTING
City,SPECIES_MACHOP,Machop,NATIONAL_DEX_MACHOP,FIGHTING
City,SPECIES_MAGIKARP,Magikarp,NATIONAL_DEX_MAGIKARP,WATER
City,SPECIES_MAGNEMITE,Magnemite,NATIONAL_DEX_MAGNEMITE,ELECTRIC
City,SPECIES_MAGNETON,Magneton,NATIONAL_DEX_MAGNETON,ELECTRIC
City,SPECIES_MAGNEZONE,Magnezone,NATIONAL_DEX_MAGNEZONE,ELECTRIC/STEEL
City,SPECIES_MAKUHITA,Makuhita,NATIONAL_DEX_MAKUHITA,FIGHTING
City,SPECIES_MALAMAR,Malamar,NATIONAL_DEX_MALAMAR,DARK/PSYCHIC
City,SPECIES_MANDIBUZZ,Mandibuzz,NATIONAL_DEX_MANDIBUZZ,DARK/FLYING
City,SPECIES_MANECTRIC,Manectric,NATIONAL_DEX_MANECTRIC,ELECTRIC
City,SPECIES_MANKEY,Mankey,NATIONAL_DEX_MANKEY,FIGHTING
City,SPECIES_MANTINE,Mantine,NATIONAL_DEX_MANTINE,WATER/FLYING
City,SPECIES_MANTYKE,Mantyke,NATIONAL_DEX_MANTYKE,WATER/FLYING
City,SPECIES_MAREANIE,Mareanie,NATIONAL_DEX_MAREANIE,POISON/WATER
City,SPECIES_MAREEP,Mareep,NATIONAL_DEX_MAREEP,ELECTRIC
City,SPECIES_MARILL,Marill,NATIONAL_DEX_MARILL,WATER/FAIRY
City,SPECIES_MARSHTOMP,Marshtomp,NATIONAL_DEX_MARSHTOMP,WATER/GROUND
City,SPECIES_MASCHIFF,Maschiff,NATIONAL_DEX_MASCHIFF,DARK
City,SPECIES_MASQUERAIN,Masquerain,NATIONAL_DEX_MASQUERAIN,BUG/FLYING
City,SPECIES_MAUSHOLD_THREE,Maushold,NATIONAL_DEX_MAUSHOLD,NORMAL
City,SPECIES_MAWILE,Mawile,NATIONAL_DEX_MAWILE,STEEL/FAIRY
City,SPECIES_MEDICHAM,Medicham,NATIONAL_DEX_MEDICHAM,FIGHTING/PSYCHIC
City,SPECIES_MEDITITE,Meditite,NATIONAL_DEX_MEDITITE,FIGHTING/PSYCHIC
City,SPECIES_MEOWSCARADA,Meowscarada,NATIONAL_DEX_MEOWSCARADA,GRASS/DARK
City,SPECIES_MEOWSTIC_M,Meowstic,NATIONAL_DEX_MEOWSTIC,PSYCHIC
City,SPECIES_MEOWTH,Meowth,NATIONAL_DEX_MEOWTH,NORMAL
City,SPECIES_METAGROSS,Metagross,NATIONAL_DEX_METAGROSS,STEEL/PSYCHIC
City,SPECIES_METANG,Metang,NATIONAL_DEX_METANG,STEEL/PSYCHIC
City,SPECIES_METAPOD,Metapod,NATIONAL_DEX_METAPOD,BUG
City,SPECIES_MIENFOO,Mienfoo,NATIONAL_DEX_MIENFOO,FIGHTING
City,SPECIES_MIENSHAO,Mienshao,NATIONAL_DEX_MIENSHAO,FIGHTING
City,SPECIES_MIGHTYENA,Mightyena,NATIONAL_DEX_MIGHTYENA,DARK
City,SPECIES_MILCERY,Milcery,NATIONAL_DEX_MILCERY,FAIRY
City,SPECIES_MILOTIC,Milotic,NATIONAL_DEX_MILOTIC,WATER
City,SPECIES_MILTANK,Miltank,NATIONAL_DEX_MILTANK,NORMAL
City,SPECIES_MIME_JR,Mime Jr.,NATIONAL_DEX_MIME_JR,PSYCHIC/FAIRY
City,SPECIES_MIMIKYU_DISGUISED,Mimikyu,NATIONAL_DEX_MIMIKYU,GHOST/FAIRY
City,SPECIES_MINCCINO,Minccino,NATIONAL_DEX_MINCCINO,NORMAL
City,SPECIES_MINIOR,Minior,NATIONAL_DEX_MINIOR,ROCK/FLYING
City,SPECIES_MINUN,Minun,NATIONAL_DEX_MINUN,ELECTRIC
City,SPECIES_MISDREAVUS,Misdreavus,NATIONAL_DEX_MISDREAVUS,GHOST
City,SPECIES_MISMAGIUS,Mismagius,NATIONAL_DEX_MISMAGIUS,GHOST
City,SPECIES_MONFERNO,Monferno,NATIONAL_DEX_MONFERNO,FIRE/FIGHTING
City,SPECIES_MORELULL,Morelull,NATIONAL_DEX_MORELULL,GRASS/FAIRY
City,SPECIES_MORGREM,Morgrem,NATIONAL_DEX_MORGREM,DARK/FAIRY
City,SPECIES_MORPEKO_FULL_BELLY,Morpeko,NATIONAL_DEX_MORPEKO,ELECTRIC/DARK
City,SPECIES_MOTHIM,Mothim,NATIONAL_DEX_MOTHIM,BUG/FLYING
City,SPECIES_MR_MIME,Mr. Mime,NATIONAL_DEX_MR_MIME,PSYCHIC/FAIRY
City,SPECIES_MR_RIME,Mr. Rime,NATIONAL_DEX_MR_RIME,ICE/PSYCHIC
City,SPECIES_MUDKIP,Mudkip,NATIONAL_DEX_MUDKIP,WATER
City,SPECIES_MUK,Muk,NATIONAL_DEX_MUK,POISON
City,SPECIES_MUNCHLAX,Munchlax,NATIONAL_DEX_MUNCHLAX,NORMAL
City,SPECIES_MUNKIDORI,Munkidori,NATIONAL_DEX_MUNKIDORI,POISON/PSYCHIC
City,SPECIES_MUNNA,Munna,NATIONAL_DEX_MUNNA,PSYCHIC
City,SPECIES_MURKROW,Murkrow,NATIONAL_DEX_MURKROW,DARK/FLYING
City,SPECIES_MUSHARNA,Musharna,NATIONAL_DEX_MUSHARNA,PSYCHIC
City,SPECIES_NATU,Natu,NATIONAL_DEX_NATU,PSYCHIC/FLYING
City,SPECIES_NICKIT,Nickit,NATIONAL_DEX_NICKIT,DARK
City,SPECIES_NIDOKING,Nidoking,NATIONAL_DEX_NIDOKING,POISON/GROUND
City,SPECIES_NIDOQUEEN,Nidoqueen,NATIONAL_DEX_NIDOQUEEN,POISON/GROUND
City,SPECIES_NIDORAN_F,Nidoran♀,NATIONAL_DEX_NIDORAN_F,POISON
City,SPECIES_NIDORAN_M,Nidoran♂,NATIONAL_DEX_NIDORAN_M,POISON
City,SPECIES_NIDORINA,Nidorina,NATIONAL_DEX_NIDORINA,POISON
City,SPECIES_NIDORINO,Nidorino,NATIONAL_DEX_NIDORINO,POISON
City,SPECIES_NINCADA,Nincada,NATIONAL_DEX_NINCADA,BUG/GROUND
City,SPECIES_NINJASK,Ninjask,NATIONAL_DEX_NINJASK,BUG/FLYING
City,SPECIES_NOCTOWL,Noctowl,NATIONAL_DEX_NOCTOWL,NORMAL/FLYING
City,SPECIES_NOIBAT,Noibat,NATIONAL_DEX_NOIBAT,FLYING/DRAGON
City,SPECIES_NOIVERN,Noivern,NATIONAL_DEX_NOIVERN,FLYING/DRAGON
City,SPECIES_NUZLEAF,Nuzleaf,NATIONAL_DEX_NUZLEAF,GRASS/DARK
City,SPECIES_NYMBLE,Nymble,NATIONAL_DEX_NYMBLE,BUG
City,SPECIES_OBSTAGOON,Obstagoon,NATIONAL_DEX_OBSTAGOON,DARK/NORMAL
City,SPECIES_OCTILLERY,Octillery,NATIONAL_DEX_OCTILLERY,WATER
City,SPECIES_ODDISH,Oddish,NATIONAL_DEX_ODDISH,GRASS/POISON
City,SPECIES_OINKOLOGNE_M,Oinkologne,NATIONAL_DEX_OINKOLOGNE,NORMAL
City,SPECIES_OKIDOGI,Okidogi,NATIONAL_DEX_OKIDOGI,POISON/FIGHTING
City,SPECIES_OMANYTE,Omanyte,NATIONAL_DEX_OMANYTE,ROCK/WATER
City,SPECIES_OMASTAR,Omastar,NATIONAL_DEX_OMASTAR,ROCK/WATER
City,SPECIES_ORANGURU,Oranguru,NATIONAL_DEX_ORANGURU,NORMAL/PSYCHIC
City,SPECIES_ORBEETLE,Orbeetle,NATIONAL_DEX_ORBEETLE,BUG/PSYCHIC
City,SPECIES_ORICORIO_BAILE,Oricorio,NATIONAL_DEX_ORICORIO,FIRE/FLYING
City,SPECIES_ORTHWORM,Orthworm,NATIONAL_DEX_ORTHWORM,STEEL
City,SPECIES_OSHAWOTT,Oshawott,NATIONAL_DEX_OSHAWOTT,WATER
City,SPECIES_OVERQWIL,Overqwil,NATIONAL_DEX_OVERQWIL,DARK/POISON
City,SPECIES_PACHIRISU,Pachirisu,NATIONAL_DEX_PACHIRISU,ELECTRIC
City,SPECIES_PALAFIN_ZERO,Palafin,NATIONAL_DEX_PALAFIN,WATER
City,SPECIES_PALOSSAND,Palossand,NATIONAL_DEX_PALOSSAND,GHOST/GROUND
City,SPECIES_PALPITOAD,Palpitoad,NATIONAL_DEX_PALPITOAD,WATER/GROUND
City,SPECIES_PANCHAM,Pancham,NATIONAL_DEX_PANCHAM,FIGHTING
City,SPECIES_PANGORO,Pangoro,NATIONAL_DEX_PANGORO,FIGHTING/DARK
City,SPECIES_PANPOUR,Panpour,NATIONAL_DEX_PANPOUR,WATER
City,SPECIES_PARAS,Paras,NATIONAL_DEX_PARAS,BUG/GRASS
City,SPECIES_PARASECT,Parasect,NATIONAL_DEX_PARASECT,BUG/GRASS
City,SPECIES_PASSIMIAN,Passimian,NATIONAL_DEX_PASSIMIAN,FIGHTING
City,SPECIES_PATRAT,Patrat,NATIONAL_DEX_PATRAT,NORMAL
City,SPECIES_PAWMI,Pawmi,NATIONAL_DEX_PAWMI,ELECTRIC
City,SPECIES_PAWMO,Pawmo,NATIONAL_DEX_PAWMO,ELECTRIC/FIGHTING
City,SPECIES_PAWMOT,Pawmot,NATIONAL_DEX_PAWMOT,ELECTRIC/FIGHTING
City,SPECIES_PAWNIARD,Pawniard,NATIONAL_DEX_PAWNIARD,DARK/STEEL
City,SPECIES_PELIPPER,Pelipper,NATIONAL_DEX_PELIPPER,WATER/FLYING
City,SPECIES_PERRSERKER,Perrserker,NATIONAL_DEX_PERRSERKER,STEEL
City,SPECIES_PERSIAN,Persian,NATIONAL_DEX_PERSIAN,NORMAL
City,SPECIES_PHANTUMP,Phantump,NATIONAL_DEX_PHANTUMP,GHOST/GRASS
City,SPECIES_PICHU,Pichu,NATIONAL_DEX_PICHU,ELECTRIC
City,SPECIES_PIDGEOT,Pidgeot,NATIONAL_DEX_PIDGEOT,NORMAL/FLYING
City,SPECIES_PIDGEOTTO,Pidgeotto,NATIONAL_DEX_PIDGEOTTO,NORMAL/FLYING
City,SPECIES_PIDGEY,Pidgey,NATIONAL_DEX_PIDGEY,NORMAL/FLYING
City,SPECIES_PIDOVE,Pidove,NATIONAL_DEX_PIDOVE,NORMAL/FLYING
City,SPECIES_PIGNITE,Pignite,NATIONAL_DEX_PIGNITE,FIRE/FIGHTING
City,SPECIES_PIKACHU,Pikachu,NATIONAL_DEX_PIKACHU,ELECTRIC
City,SPECIES_PIKIPEK,Pikipek,NATIONAL_DEX_PIKIPEK,NORMAL/FLYING
City,SPECIES_PINCURCHIN,Pincurchin,NATIONAL_DEX_PINCURCHIN,ELECTRIC
City,SPECIES_PINECO,Pineco,NATIONAL_DEX_PINECO,BUG
City,SPECIES_PINSIR,Pinsir,NATIONAL_DEX_PINSIR,BUG
City,SPECIES_PIPLUP,Piplup,NATIONAL_DEX_PIPLUP,WATER
City,SPECIES_PLUSLE,Plusle,NATIONAL_DEX_PLUSLE,ELECTRIC
City,SPECIES_POLITOED,Politoed,NATIONAL_DEX_POLITOED,WATER
City,SPECIES_POLIWAG,Poliwag,NATIONAL_DEX_POLIWAG,WATER
City,SPECIES_POLIWHIRL,Poliwhirl,NATIONAL_DEX_POLIWHIRL,WATER
City,SPECIES_POLIWRATH,Poliwrath,NATIONAL_DEX_POLIWRATH,WATER/FIGHTING
City,SPECIES_POLTCHAGEIST_COUNTERFEIT,Poltchageist,NATIONAL_DEX_POLTCHAGEIST,GRASS/GHOST
City,SPECIES_POLTEAGEIST_PHONY,Polteageist,NATIONAL_DEX_POLTEAGEIST,GHOST
City,SPECIES_POOCHYENA,Poochyena,NATIONAL_DEX_POOCHYENA,DARK
City,SPECIES_POPPLIO,Popplio,NATIONAL_DEX_POPPLIO,WATER
City,SPECIES_PORYGON,Porygon,NATIONAL_DEX_PORYGON,NORMAL
City,SPECIES_PORYGON_Z,Porygon-Z,NATIONAL_DEX_PORYGON_Z,NORMAL
City,SPECIES_PORYGON2,Porygon2,NATIONAL_DEX_PORYGON2,NORMAL
City,SPECIES_PRIMARINA,Primarina,NATIONAL_DEX_PRIMARINA,WATER/FAIRY
City,SPECIES_PRIMEAPE,Primeape,NATIONAL_DEX_PRIMEAPE,FIGHTING
City,SPECIES_PRINPLUP,Prinplup,NATIONAL_DEX_PRINPLUP,WATER
City,SPECIES_PROBOPASS,Probopass,NATIONAL_DEX_PROBOPASS,ROCK/STEEL
City,SPECIES_PSYDUCK,Psyduck,NATIONAL_DEX_PSYDUCK,WATER
City,SPECIES_PUMPKABOO_AVERAGE,Pumpkaboo,NATIONAL_DEX_PUMPKABOO,GHOST/GRASS
City,SPECIES_PURRLOIN,Purrloin,NATIONAL_DEX_PURRLOIN,DARK
City,SPECIES_PURUGLY,Purugly,NATIONAL_DEX_PURUGLY,NORMAL
City,SPECIES_PYROAR,Pyroar,NATIONAL_DEX_PYROAR,FIRE/NORMAL
City,SPECIES_PYUKUMUKU,Pyukumuku,NATIONAL_DEX_PYUKUMUKU,WATER
City,SPECIES_QUAGSIRE,Quagsire,NATIONAL_DEX_QUAGSIRE,WATER/GROUND
City,SPECIES_QUAQUAVAL,Quaquaval,NATIONAL_DEX_QUAQUAVAL,WATER/FIGHTING
City,SPECIES_QUAXLY,Quaxly,NATIONAL_DEX_QUAXLY,WATER
City,SPECIES_QUAXWELL,Quaxwell,NATIONAL_DEX_QUAXWELL,WATER
City,SPECIES_QWILFISH,Qwilfish,NATIONAL_DEX_QWILFISH,WATER/POISON
City,SPECIES_RABSCA,Rabsca,NATIONAL_DEX_RABSCA,BUG/PSYCHIC
City,SPECIES_RAICHU,Raichu,NATIONAL_DEX_RAICHU,ELECTRIC
City,SPECIES_RALTS,Ralts,NATIONAL_DEX_RALTS,PSYCHIC
City,SPECIES_RATICATE,Raticate,NATIONAL_DEX_RATICATE,NORMAL
City,SPECIES_RATTATA,Rattata,NATIONAL_DEX_RATTATA,NORMAL
City,SPECIES_RELICANTH,Relicanth,NATIONAL_DEX_RELICANTH,WATER/ROCK
City,SPECIES_RELLOR,Rellor,NATIONAL_DEX_RELLOR,BUG
City,SPECIES_REMORAID,Remoraid,NATIONAL_DEX_REMORAID,WATER
City,SPECIES_REUNICLUS,Reuniclus,NATIONAL_DEX_REUNICLUS,PSYCHIC
City,SPECIES_REVAVROOM,Revavroom,NATIONAL_DEX_REVAVROOM,STEEL/POISON
City,SPECIES_RIBOMBEE,Ribombee,NATIONAL_DEX_RIBOMBEE,BUG/FAIRY
City,SPECIES_RIOLU,Riolu,NATIONAL_DEX_RIOLU,FIGHTING
City,SPECIES_ROOKIDEE,Rookidee,NATIONAL_DEX_ROOKIDEE,FLYING
City,SPECIES_ROSELIA,Roselia,NATIONAL_DEX_ROSELIA,GRASS/POISON
City,SPECIES_ROSERADE,Roserade,NATIONAL_DEX_ROSERADE,GRASS/POISON
City,SPECIES_ROTOM_HEAT,Rotom,NATIONAL_DEX_ROTOM,ELECTRIC/FIRE
City,SPECIES_ROWLET,Rowlet,NATIONAL_DEX_ROWLET,GRASS/FLYING
City,SPECIES_RUFFLET,Rufflet,NATIONAL_DEX_RUFFLET,NORMAL/FLYING
City,SPECIES_RUNERIGUS,Runerigus,NATIONAL_DEX_RUNERIGUS,GROUND/GHOST
City,SPECIES_SABLEYE,Sableye,NATIONAL_DEX_SABLEYE,DARK/GHOST
City,SPECIES_SALAMENCE,Salamence,NATIONAL_DEX_SALAMENCE,DRAGON/FLYING
City,SPECIES_SALANDIT,Salandit,NATIONAL_DEX_SALANDIT,POISON/FIRE
City,SPECIES_SALAZZLE,Salazzle,NATIONAL_DEX_SALAZZLE,POISON/FIRE
City,SPECIES_SAMUROTT,Samurott,NATIONAL_DEX_SAMUROTT,WATER
City,SPECIES_SANDILE,Sandile,NATIONAL_DEX_SANDILE,GROUND/DARK
City,SPECIES_SANDYGAST,Sandygast,NATIONAL_DEX_SANDYGAST,GHOST/GROUND
City,SPECIES_SAWK,Sawk,NATIONAL_DEX_SAWK,FIGHTING
City,SPECIES_SAWSBUCK_SPRING,Sawsbuck,NATIONAL_DEX_SAWSBUCK,NORMAL/GRASS
City,SPECIES_SCATTERBUG,Scatterbug,NATIONAL_DEX_SCATTERBUG,BUG
City,SPECIES_SCIZOR,Scizor,NATIONAL_DEX_SCIZOR,BUG/STEEL
City,SPECIES_SCOLIPEDE,Scolipede,NATIONAL_DEX_SCOLIPEDE,BUG/POISON
City,SPECIES_SCRAFTY,Scrafty,NATIONAL_DEX_SCRAFTY,DARK/FIGHTING
City,SPECIES_SCRAGGY,Scraggy,NATIONAL_DEX_SCRAGGY,DARK/FIGHTING
City,SPECIES_SCYTHER,Scyther,NATIONAL_DEX_SCYTHER,BUG/FLYING
City,SPECIES_SEADRA,Seadra,NATIONAL_DEX_SEADRA,WATER
City,SPECIES_SEAKING,Seaking,NATIONAL_DEX_SEAKING,WATER
City,SPECIES_SEALEO,Sealeo,NATIONAL_DEX_SEALEO,ICE/WATER
City,SPECIES_SEEL,Seel,NATIONAL_DEX_SEEL,WATER
City,SPECIES_SEISMITOAD,Seismitoad,NATIONAL_DEX_SEISMITOAD,WATER/GROUND
City,SPECIES_SENTRET,Sentret,NATIONAL_DEX_SENTRET,NORMAL
City,SPECIES_SEVIPER,Seviper,NATIONAL_DEX_SEVIPER,POISON
City,SPECIES_SEWADDLE,Sewaddle,NATIONAL_DEX_SEWADDLE,BUG/GRASS
City,SPECIES_SHARPEDO,Sharpedo,NATIONAL_DEX_SHARPEDO,WATER/DARK
City,SPECIES_SHEDINJA,Shedinja,NATIONAL_DEX_SHEDINJA,BUG/GHOST
City,SPECIES_SHELLDER,Shellder,NATIONAL_DEX_SHELLDER,WATER
City,SPECIES_SHELLOS_WEST,Shellos,NATIONAL_DEX_SHELLOS,WATER
City,SPECIES_SHELMET,Shelmet,NATIONAL_DEX_SHELMET,BUG
City,SPECIES_SHIELDON,Shieldon,NATIONAL_DEX_SHIELDON,ROCK/STEEL
City,SPECIES_SHIFTRY,Shiftry,NATIONAL_DEX_SHIFTRY,GRASS/DARK
City,SPECIES_SHIINOTIC,Shiinotic,NATIONAL_DEX_SHIINOTIC,GRASS/FAIRY
City,SPECIES_SHINX,Shinx,NATIONAL_DEX_SHINX,ELECTRIC
City,SPECIES_SHROODLE,Shroodle,NATIONAL_DEX_SHROODLE,POISON/NORMAL
City,SPECIES_SHUCKLE,Shuckle,NATIONAL_DEX_SHUCKLE,BUG/ROCK
City,SPECIES_SHUPPET,Shuppet,NATIONAL_DEX_SHUPPET,GHOST
City,SPECIES_SIGILYPH,Sigilyph,NATIONAL_DEX_SIGILYPH,PSYCHIC/FLYING
City,SPECIES_SILCOON,Silcoon,NATIONAL_DEX_SILCOON,BUG
City,SPECIES_SIMIPOUR,Simipour,NATIONAL_DEX_SIMIPOUR,WATER
City,SPECIES_SINISTCHA_UNREMARKABLE,Sinistcha,NATIONAL_DEX_SINISTCHA,GRASS/GHOST
City,SPECIES_SINISTEA_PHONY,Sinistea,NATIONAL_DEX_SINISTEA,GHOST
City,SPECIES_SIRFETCHD,Sirfetch'd,NATIONAL_DEX_SIRFETCHD,FIGHTING
City,SPECIES_SIZZLIPEDE,Sizzlipede,NATIONAL_DEX_SIZZLIPEDE,FIRE/BUG
City,SPECIES_SKARMORY,Skarmory,NATIONAL_DEX_SKARMORY,STEEL/FLYING
City,SPECIES_SKELEDIRGE,Skeledirge,NATIONAL_DEX_SKELEDIRGE,FIRE/GHOST
City,SPECIES_SKIPLOOM,Skiploom,NATIONAL_DEX_SKIPLOOM,GRASS/FLYING
City,SPECIES_SKITTY,Skitty,NATIONAL_DEX_SKITTY,NORMAL
City,SPECIES_SKORUPI,Skorupi,NATIONAL_DEX_SKORUPI,POISON/BUG
City,SPECIES_SKRELP,Skrelp,NATIONAL_DEX_SKRELP,POISON/WATER
City,SPECIES_SKUNTANK,Skuntank,NATIONAL_DEX_SKUNTANK,POISON/DARK
City,SPECIES_SKWOVET,Skwovet,NATIONAL_DEX_SKWOVET,NORMAL
City,SPECIES_SLAKING,Slaking,NATIONAL_DEX_SLAKING,NORMAL
